mkt_id,output_date,output_own_cost,output_comp_price,output_own_profits,output_X,output_own_share,output_own_sales,output_own_price
7187,21-Aug-19,6,7.01,2.2795,65.84,0.5229899,2.35,6.97
7187,22-Aug-19,5.93,7.04,1.9448,68.54,0.6177438,1.87,6.97
7187,23-Aug-19,6.09,7.04,1.311199,70.34,0.6086572,1.49,6.97
7187,24-Aug-19,5.89,6.66,0.0864,71.96,0.5633501,0.12,6.61
7187,25-Aug-19,6,6.66,0.0488,76.28,0.5968971,0.08,6.61
7187,26-Aug-19,5.88,7.05,0.7978998,77,0.5492742,0.79,6.89
7187,27-Aug-19,6.07,7.05,0.6641998,78.44,0.5391094,0.81,6.89
7187,28-Aug-19,6.05,7.05,0.4955998,77.54,0.5711067,0.59,6.89
7187,29-Aug-19,5.98,6.98,0.7461998,75.38,0.4890064,0.82,6.89
7187,30-Aug-19,5.95,6.98,0.7238,73.94,0.5255239,0.77,6.89
7187,31-Aug-19,6,6.73,0.0497,75.2,0.5110145,0.07,6.71
7187,01-Sep-19,5.97,6.73,0.0814,73.76,0.4878812,0.11,6.71
7187,02-Sep-19,5.96,6.99,1.6261,68.36,0.4820555,1.61,6.97
7187,03-Sep-19,6.06,6.99,1.4924,66.56,0.4071307,1.64,6.97
7187,04-Sep-19,6.07,6.99,1.763999,68.36,0.5464681,1.96,6.97
7187,05-Sep-19,6.01,6.99,2.006399,67.64,0.6133135,2.09,6.97
7187,06-Sep-19,5.99,6.99,3.136,64.04,0.5877327,3.2,6.97
7187,07-Sep-19,6.02,6.77,0.3671999,58.64,0.5518783,0.51,6.74
7187,08-Sep-19,6.08,6.77,0.165,59.72,0.3601101,0.25,6.74
7187,09-Sep-19,6.01,7.07,5.029499,57.02,0.4692461,4.79,7.06
7187,10-Sep-19,6.05,7.07,4.666199,58.28,0.486621,4.62,7.06
7187,11-Sep-19,5.96,7.07,3.256,58.46,0.3961359,2.96,7.06
7187,12-Sep-19,5.97,7.01,2.0056,64.04,0.4933352,1.84,7.06
7187,13-Sep-19,5.97,7.01,3.3681,62.96,0.5042372,3.09,7.06
7187,14-Sep-19,6.05,6.64,0.1584,65.3,0.4532603,0.22,6.77
7187,15-Sep-19,5.97,6.64,0.2160001,64.76,0.560258,0.27,6.77
7187,16-Sep-19,5.97,6.98,2.5908,62.42,0.4489756,2.54,6.99
7187,17-Sep-19,5.96,6.98,2.698599,64.4,0.5252115,2.62,6.99
7187,18-Sep-19,6.06,6.98,3.301499,58.1,0.5602286,3.55,6.99
7187,19-Sep-19,5.99,7.08,6.3,55.94,0.5554429,6.3,6.99
7187,20-Sep-19,5.97,7.08,6.0588,55.04,0.6449581,5.94,6.99
7187,21-Sep-19,5.98,6.72,0.3527999,57.02,0.503852,0.49,6.7
7187,22-Sep-19,5.93,6.72,0.3311,59,0.5442859,0.43,6.7
7187,23-Sep-19,6.06,7.13,3.079701,60.26,0.5521952,2.99,7.09
7187,24-Sep-19,5.91,7.13,4.920601,58.46,0.5382772,4.17,7.09
7187,25-Sep-19,5.97,7.13,3.371201,59.72,0.5262613,3.01,7.09
7187,26-Sep-19,6.04,7,3.465001,60.08,0.4248451,3.3,7.09
7187,27-Sep-19,5.97,7,2.956801,58.82,0.3439449,2.64,7.09
7187,28-Sep-19,5.96,6.69,0.3408,57.38,0.452921,0.48,6.67
7187,29-Sep-19,6,6.69,0.4355,57.38,0.5194235,0.65,6.67
7187,30-Sep-19,6.1,7.05,3.017901,57.02,0.3970467,2.93,7.13
7187,01-Oct-19,6.05,7.05,3.456,56.66,0.3519841,3.2,7.13
7187,02-Oct-19,5.97,7.05,5.173602,55.04,0.4156911,4.46,7.13
7187,03-Oct-19,5.99,7.14,9.804004,50.9,0.501541,8.6,7.13
7187,04-Oct-19,5.96,7.14,5.9553,50.72,0.4218292,5.09,7.13
7187,05-Oct-19,6.05,6.73,0.5183999,52.88,0.6306909,0.72,6.77
7187,06-Oct-19,5.94,6.73,0.9295999,48.2,0.5290533,1.12,6.77
7187,07-Oct-19,5.88,7.18,11.2665,50.72,0.547125,10.15,6.99
7187,08-Oct-19,6.04,7.18,7.913498,53.06,0.6491041,8.33,6.99
7187,09-Oct-19,5.95,7.18,7.103199,52.88,0.5049217,6.83,6.99
7187,10-Oct-19,6.02,7.05,7.837598,51.26,0.579834,8.08,6.99
7187,11-Oct-19,5.98,7.05,9.645498,50.9,0.59229,9.55,6.99
7187,12-Oct-19,6.07,6.77,0.4473,53.24,0.4541298,0.63,6.78
7187,13-Oct-19,6.04,6.77,0.3034001,57.92,0.4976597,0.41,6.78
7187,14-Oct-19,6.01,7.07,3.234199,58.1,0.3854445,3.14,7.04
7187,15-Oct-19,5.99,7.07,4.903501,57.56,0.5828044,4.67,7.04
7187,16-Oct-19,6,7.07,4.0768,54.68,0.3821501,3.92,7.04
7187,17-Oct-19,6.03,7.06,5.534799,55.76,0.5106151,5.48,7.04
7187,18-Oct-19,6,7.06,5.4392,55.94,0.4937732,5.23,7.04
7187,19-Oct-19,5.95,6.76,0.5328002,53.78,0.6033807,0.74,6.67
7187,20-Oct-19,6.02,6.76,0.195,57.38,0.3512723,0.3,6.67
7187,21-Oct-19,6.02,6.99,5.8936,56.3,0.5991158,5.56,7.08
7187,22-Oct-19,5.97,6.99,4.2513,55.94,0.4379558,3.83,7.08
7187,23-Oct-19,6.06,6.99,6.8748,54.14,0.5959782,6.74,7.08
7187,24-Oct-19,6.09,6.99,4.593599,57.38,0.4483823,4.64,7.08
7187,25-Oct-19,6.07,6.99,7.170998,53.6,0.5009129,7.1,7.08
7187,26-Oct-19,6.01,6.7,0.3239999,52.16,0.4459654,0.45,6.73
7187,27-Oct-19,6.02,6.7,0.355,50.36,0.3224742,0.5,6.73
7187,28-Oct-19,6,7.12,9.057901,46.4,0.5556934,8.31,7.09
7187,29-Oct-19,5.96,7.12,11.1983,43.7,0.3870549,9.91,7.09
7187,30-Oct-19,5.94,7.12,18.9405,39.92,0.5018638,16.47,7.09
7187,31-Oct-19,5.98,7.24,26.3292,37.04,0.5571967,23.72,7.09
7187,01-Nov-19,6.03,7.24,13.7058,40.28,0.4500343,12.93,7.09
7187,02-Nov-19,6,6.79,0.8495997,50.36,0.5852547,1.18,6.72
7187,03-Nov-19,6.01,6.79,0.5608997,51.98,0.4462752,0.79,6.72
7187,04-Nov-19,6.03,7.17,7.265298,49.64,0.4822467,6.79,7.1
7187,05-Nov-19,6.01,7.17,12.0445,46.22,0.5509948,11.05,7.1
7187,06-Nov-19,6.02,7.17,10.746,46.58,0.549078,9.95,7.1
7187,07-Nov-19,6,7.1,15.356,45.5,0.5513205,13.96,7.1
7187,08-Nov-19,5.97,7.1,16.9274,43.88,0.5723796,14.98,7.1
7187,09-Nov-19,5.95,6.74,1.533,42.8,0.4841082,2.1,6.68
7187,10-Nov-19,6.01,6.74,2.043499,40.46,0.5099415,3.05,6.68
7187,11-Nov-19,6.05,7.15,14.25,39.02,0.5065702,12.5,7.19
7187,12-Nov-19,5.96,7.15,24.1695,39.56,0.5147556,19.65,7.19
7187,13-Nov-19,5.98,7.15,19.9287,39.02,0.5456294,16.47,7.19
7187,14-Nov-19,6.01,7.18,26.1134,37.4,0.690734,22.13,7.19
7187,15-Nov-19,6.04,7.18,19.4005,38.84,0.5148655,16.87,7.19
7187,16-Nov-19,5.97,6.74,1.9418,40.1,0.4841064,2.66,6.7
7187,17-Nov-19,5.98,6.74,2.260799,40.28,0.6252744,3.14,6.7
7187,18-Nov-19,5.97,7.18,22.4475,40.64,0.6511599,18.25,7.2
7187,19-Nov-19,5.99,7.18,17.1215,40.82,0.6292598,14.15,7.2
7187,20-Nov-19,6.09,7.18,22.96589,38.66,0.5366391,20.69,7.2
7187,21-Nov-19,5.91,7.21,26.5611,39.74,0.6517571,20.59,7.2
7187,22-Nov-19,6.1,7.21,17.578,39.74,0.5491872,15.98,7.2
7187,23-Nov-19,6,6.72,2.101599,41,0.5579217,2.84,6.74
7187,24-Nov-19,6.02,6.72,1.504799,38.66,0.3747359,2.09,6.74
7187,25-Nov-19,6.04,7.26,17.641,40.46,0.4600302,14.95,7.22
7187,26-Nov-19,5.94,7.26,14.0544,44.24,0.5438699,10.98,7.22
7187,27-Nov-19,5.98,7.26,13.1688,44.6,0.4621588,10.62,7.22
7187,28-Nov-19,5.89,7.23,9.4962,46.58,0.4087465,7.14,7.22
7187,29-Nov-19,5.96,7.23,10.836,43.16,0.3701797,8.6,7.22
7187,30-Nov-19,5.94,6.72,2.686199,37.58,0.5205159,3.63,6.68
7187,01-Dec-19,5.94,6.72,4.432599,33.8,0.5776039,5.99,6.68
7187,02-Dec-19,6.08,7.39,21.89901,34.52,0.4392,17.95,7.3
7187,03-Dec-19,5.99,7.39,25.00791,36.86,0.4909203,19.09,7.3
7187,04-Dec-19,6.07,7.39,27.9579,34.52,0.520094,22.73,7.3
7187,05-Dec-19,5.95,7.23,24.66451,32.72,0.4278815,18.27,7.3
7187,06-Dec-19,6.04,7.23,29.76121,32.72,0.4675384,23.62,7.3
7187,07-Dec-19,6,6.7,1.1607,41.18,0.3342347,1.59,6.73
7187,08-Dec-19,6.02,6.7,1.065,44.06,0.3783395,1.5,6.73
7187,09-Dec-19,5.95,7.17,18.2192,42.62,0.5022124,15.44,7.13
7187,10-Dec-19,6.05,7.17,26.5248,36.5,0.5592307,24.56,7.13
7187,11-Dec-19,5.95,7.17,22.8684,33.62,0.4367386,19.38,7.13
7187,12-Dec-19,5.96,7.33,19.9251,33.44,0.4333025,17.03,7.13
7187,13-Dec-19,6.01,7.33,30.2624,33.44,0.6015109,27.02,7.13
7187,14-Dec-19,5.95,6.67,1.857401,38.3,0.4050703,2.51,6.69
7187,15-Dec-19,5.94,6.67,1.8975,42.44,0.4944794,2.53,6.69
7187,16-Dec-19,5.99,7.2,16.7193,42.44,0.480124,14.29,7.16
7187,17-Dec-19,5.96,7.2,16.428,41.18,0.4669732,13.69,7.16
7187,18-Dec-19,5.93,7.2,17.1831,42.62,0.5671906,13.97,7.16
7187,19-Dec-19,5.93,7.25,13.6776,40.1,0.3613631,11.12,7.16
7187,20-Dec-19,6.05,7.25,17.59349,37.58,0.4247703,15.85,7.16
7187,21-Dec-19,5.92,6.66,2.767599,38.3,0.4963117,3.74,6.66
7187,22-Dec-19,5.99,6.66,1.6214,39.74,0.4508311,2.42,6.66
7187,23-Dec-19,6.04,7.21,17.9714,42.44,0.4874614,15.23,7.22
7187,24-Dec-19,6.02,7.21,17.376,41.54,0.4561296,14.48,7.22
7187,25-Dec-19,5.92,7.21,19.734,42.44,0.5007653,15.18,7.22
7187,26-Dec-19,6.03,7.22,17.65959,40.1,0.4376636,14.84,7.22
7187,27-Dec-19,5.98,7.22,20.0136,39.02,0.4639961,16.14,7.22
7187,28-Dec-19,5.94,6.74,3.352199,34.16,0.4362156,4.53,6.68
7187,29-Dec-19,5.99,6.74,3.7605,31.82,0.5628148,5.45,6.68
7187,30-Dec-19,5.99,7.34,36.1624,30.56,0.4945933,26.59,7.35
7187,31-Dec-19,6.02,7.21,40.716,30.56,0.6212769,33.93,7.22
7319,01-Jan-19,5.94,7.06,27.91679,38.84,0.6721438,21.81,7.22
7319,02-Jan-19,5.94,7.06,19.712,35.78,0.3471646,15.4,7.22
7319,03-Jan-19,5.97,7.33,18.975,33.62,0.3867157,15.18,7.22
7319,04-Jan-19,5.87,7.33,29.754,33.08,0.5797878,22.04,7.22
7319,05-Jan-19,6.03,6.81,3.795,33.26,0.5155647,5.06,6.78
7319,06-Jan-19,6.06,6.81,2.476801,33.98,0.3952836,3.44,6.78
7319,07-Jan-19,6.01,7.26,21.6062,35.96,0.5086557,17.71,7.23
7319,08-Jan-19,5.99,7.26,27.4784,33.755,0.4578826,22.16,7.23
7319,09-Jan-19,6,7.26,33.4068,33.71,0.6113023,27.16,7.23
7319,10-Jan-19,6.08,7.28,29.049,33.8,0.5309598,25.26,7.23
7319,11-Jan-19,5.97,7.28,31.29841,33.62,0.5819874,24.84,7.23
7319,12-Jan-19,6.07,6.69,2.693599,33.62,0.39405,3.64,6.81
7319,13-Jan-19,5.98,6.69,1.8924,33.98,0.2801499,2.28,6.81
7319,14-Jan-19,5.93,7.16,23.2962,35.78,0.566973,18.94,7.16
7319,15-Jan-19,6,7.16,27.79359,34.52,0.4757979,23.96,7.16
7319,16-Jan-19,6.05,7.16,22.61069,35.78,0.5247366,20.37,7.16
7319,17-Jan-19,5.95,7.3,20.2917,32.225,0.4101822,16.77,7.16
7319,18-Jan-19,6.02,7.3,23.028,31.91,0.4316524,20.2,7.16
7319,19-Jan-19,6.02,6.78,3.633401,32.54,0.5748515,4.91,6.76
7319,20-Jan-19,5.97,6.78,4.273902,31.28,0.4961783,5.41,6.76
7319,21-Jan-19,6.03,7.25,36.9626,31.28,0.5295006,26.98,7.4
7319,22-Jan-19,6.02,7.25,37.3704,30.92,0.5319008,27.08,7.4
7319,23-Jan-19,6.07,7.25,34.979,30.38,0.4581035,26.3,7.4
7319,24-Jan-19,6.08,7.47,33,30.02,0.4813295,25,7.4
7319,25-Jan-19,5.95,7.47,31.61,31.1,0.4799243,21.8,7.4
7319,26-Jan-19,5.94,6.7,4.225599,31.46,0.4289465,5.56,6.7
7319,27-Jan-19,5.98,6.7,3.844799,31.82,0.4884124,5.34,6.7
7319,28-Jan-19,6.01,7.39,21.9478,32,0.4014173,17.99,7.23
7319,29-Jan-19,6.09,7.39,34.2228,32,0.599995,30.02,7.23
7319,30-Jan-19,6.07,7.39,28.2692,32,0.5422581,24.37,7.23
7319,31-Jan-19,6,7.33,33.3699,31.64,0.5028063,27.13,7.23
7319,01-Feb-19,6.05,7.33,32.82759,31.82,0.5531787,27.82,7.23
7319,02-Feb-19,6.12,6.7,3.085801,32,0.3771728,4.17,6.86
7319,03-Feb-19,5.92,6.7,3.8916,32,0.4743705,4.14,6.86
7319,04-Feb-19,5.99,7.42,29.01211,32,0.4576496,22.49,7.28
7319,05-Feb-19,6.03,7.42,27.8375,32,0.4761449,22.27,7.28
7319,06-Feb-19,6.01,7.42,33.1089,32,0.5020827,26.07,7.28
7319,07-Feb-19,6.04,7.26,33.20721,32,0.5780435,26.78,7.28
7319,08-Feb-19,6.05,7.26,24.0342,32,0.4335855,19.54,7.28
7319,09-Feb-19,6.09,6.78,2.878599,32.9,0.4019674,3.89,6.83
7319,10-Feb-19,6.01,6.78,3.279999,35.96,0.5170024,4,6.83
7319,11-Feb-19,6.02,7.28,23.1978,35.6,0.4573857,18.86,7.25
7319,12-Feb-19,6.02,7.28,33.3084,34.16,0.5734238,27.08,7.25
7319,13-Feb-19,6,7.28,26,35.96,0.6302132,20.8,7.25
7319,14-Feb-19,6.04,7.3,19.481,36.14,0.4244666,16.1,7.25
7319,15-Feb-19,6.06,7.3,19.2423,36.5,0.4231424,16.17,7.25
7319,16-Feb-19,6.07,6.76,2.612199,36.5,0.4387152,3.53,6.81
7319,17-Feb-19,6.1,6.76,2.8187,37.22,0.5670738,3.97,6.81
7319,18-Feb-19,5.95,7.26,28.638,36.86,0.5401046,22.2,7.24
7319,19-Feb-19,5.99,7.26,22.6125,36.68,0.4544151,18.09,7.24
7319,20-Feb-19,6,7.26,22.50599,37.76,0.4659981,18.15,7.24
7319,21-Feb-19,5.98,7.21,19.3536,38.66,0.4427457,15.36,7.24
7319,22-Feb-19,5.93,7.21,20.2002,41,0.4816461,15.42,7.24
7319,23-Feb-19,6,6.78,2.856399,37.58,0.5151517,3.86,6.74
7319,24-Feb-19,6.05,6.78,2.635798,36.14,0.5030395,3.82,6.74
7319,25-Feb-19,6.02,7.3,24.3125,37.58,0.4904428,19.45,7.27
7319,26-Feb-19,5.98,7.3,15.093,39.38,0.3840387,11.7,7.27
7319,27-Feb-19,6.05,7.3,13.6152,40.82,0.4074659,11.16,7.27
7319,28-Feb-19,6.04,7.2,15.2151,41.36,0.5177541,12.37,7.27
7319,01-Mar-19,5.98,7.2,15.8412,43.34,0.6167637,12.28,7.27
7319,02-Mar-19,5.98,6.63,1.0366,42.26,0.3066638,1.42,6.71
7319,03-Mar-19,6.07,6.63,1.5552,43.88,0.5521188,2.43,6.71
7319,04-Mar-19,5.98,7.18,18.3254,42.62,0.5747921,15.53,7.16
7319,05-Mar-19,6.01,7.18,20.97599,40.46,0.5188509,18.24,7.16
7319,06-Mar-19,6.02,7.18,21.147,41.72,0.6479765,18.55,7.16
7319,07-Mar-19,5.97,7.1,15.3034,41.9,0.4603652,12.86,7.16
7319,08-Mar-19,6.09,7.1,11.8556,41.18,0.4101422,11.08,7.16
7319,09-Mar-19,6.05,6.75,1.2816,42.08,0.4286903,1.78,6.77
7319,10-Mar-19,5.98,6.75,1.2245,44.24,0.4652659,1.55,6.77
7319,11-Mar-19,5.99,7.13,23.5352,39.38,0.6205709,18.98,7.23
7319,12-Mar-19,5.93,7.13,20.904,40.82,0.4712439,16.08,7.23
7319,13-Mar-19,6.02,7.13,14.5684,41.72,0.4321459,12.04,7.23
7319,14-Mar-19,5.94,7.12,19.9434,39.92,0.5163805,15.46,7.23
7319,15-Mar-19,5.96,7.12,22.6441,41.36,0.6301781,17.83,7.23
7319,16-Mar-19,6.12,6.73,0.8640004,45.86,0.3730269,1.2,6.84
7319,17-Mar-19,6.02,6.73,1.7876,42.98,0.4681709,2.18,6.84
7319,18-Mar-19,6.05,7.13,10.593,41.9,0.4951034,9.63,7.15
7319,19-Mar-19,6.03,7.13,12.88,40.82,0.405943,11.5,7.15
7319,20-Mar-19,6.05,7.13,16.005,41.9,0.5555459,14.55,7.15
7319,21-Mar-19,6.03,7.09,14.5936,42.8,0.5604158,13.03,7.15
7319,22-Mar-19,6,7.09,8.153501,44.78,0.3754433,7.09,7.15
7319,23-Mar-19,5.98,6.79,1.3578,46.58,0.5838168,1.86,6.71
7319,24-Mar-19,6.02,6.79,1.0488,48.02,0.537173,1.52,6.71
7319,25-Mar-19,5.95,7.05,11.9056,45.68,0.5537168,10.63,7.07
7319,26-Mar-19,5.96,7.05,14.5743,43.88,0.4949646,13.13,7.07
7319,27-Mar-19,6.08,7.05,11.8107,45.14,0.4930981,11.93,7.07
7319,28-Mar-19,6.04,7.07,9.651102,47.3,0.5451477,9.37,7.07
7319,29-Mar-19,5.91,7.07,10.8924,48.74,0.5106913,9.39,7.07
7319,30-Mar-19,6.06,6.81,0.7632002,49.46,0.4993812,1.06,6.78
7319,31-Mar-19,6,6.81,0.7332002,50.9,0.4861581,0.94,6.78
7319,01-Apr-19,6.02,7.06,6.666101,51.26,0.5421607,6.23,7.09
7319,02-Apr-19,5.97,7.06,4.468801,52.16,0.4178654,3.99,7.09
7319,03-Apr-19,5.99,7.06,7.436003,54.32,0.4947092,6.76,7.09
7319,04-Apr-19,5.9,7.07,9.6509,50.54,0.5118079,8.11,7.09
7319,05-Apr-19,5.89,7.07,13.632,47.66,0.5406131,11.36,7.09
7319,06-Apr-19,5.94,6.64,0.8639998,49.46,0.4689512,1.2,6.66
7319,07-Apr-19,6.02,6.64,0.3583999,51.98,0.4383936,0.56,6.66
7319,08-Apr-19,6.08,7.01,6.869401,53.42,0.5237276,6.42,7.15
7319,09-Apr-19,5.88,7.01,7.2517,54.32,0.6135766,5.71,7.15
7319,10-Apr-19,6.09,7.01,6.8688,51.98,0.4930299,6.48,7.15
7319,11-Apr-19,5.98,7.04,8.2368,50.72,0.4574374,7.04,7.15
7319,12-Apr-19,5.84,7.04,14.5934,47.12,0.4718945,11.14,7.15
7319,13-Apr-19,6.02,6.7,0.9791997,48.74,0.5025324,1.36,6.74
7319,14-Apr-19,6.01,6.7,0.9270994,48.74,0.4849273,1.27,6.74
7319,15-Apr-19,6.06,7.09,8.002799,52.52,0.521396,7.41,7.14
7319,16-Apr-19,6.06,7.09,5.302799,53.42,0.4428873,4.91,7.14
7319,17-Apr-19,5.97,7.09,4.4928,56.66,0.4917435,3.84,7.14
7319,18-Apr-19,6,6.98,4.7082,56.84,0.453862,4.13,7.14
7319,19-Apr-19,5.97,6.98,4.2822,58.64,0.4161074,3.66,7.14
7319,20-Apr-19,6.01,6.65,0.1703999,59,0.3160038,0.24,6.72
7319,21-Apr-19,5.89,6.65,0.3735,58.82,0.536873,0.45,6.72
7319,22-Apr-19,6.05,6.98,2.636799,58.82,0.3496157,2.56,7.08
7319,23-Apr-19,6.01,6.98,4.526099,59.54,0.4860917,4.23,7.08
7319,24-Apr-19,6.01,6.98,3.755699,61.34,0.520113,3.51,7.08
7319,25-Apr-19,6.03,7.07,2.131499,61.34,0.4496052,2.03,7.08
7319,26-Apr-19,5.94,7.07,5.870999,55.58,0.534777,5.15,7.08
7319,27-Apr-19,5.99,6.66,0.5472002,55.04,0.5837945,0.76,6.71
7319,28-Apr-19,6,6.66,0.7952,51.44,0.6409763,1.12,6.71
7319,29-Apr-19,6.02,7.06,7.981199,49.28,0.5040821,7.39,7.1
7319,30-Apr-19,6.03,7.06,8.923798,52.16,0.6379007,8.34,7.1
7319,01-May-19,6.01,7.06,6.016798,56.12,0.5891156,5.52,7.1
7319,02-May-19,6.04,7.03,5.6816,57.38,0.6414778,5.36,7.1
7319,03-May-19,5.99,7.03,5.283601,54.86,0.411659,4.76,7.1
7319,04-May-19,5.98,6.74,0.5759999,49.1,0.3559173,0.8,6.7
7319,05-May-19,6.15,6.74,0.5279997,46.22,0.3891936,0.96,6.7
7319,06-May-19,5.98,7.05,9.297701,45.86,0.3994028,8.53,7.07
7319,07-May-19,5.98,7.05,8.284001,48.56,0.3987603,7.6,7.07
7319,08-May-19,5.98,7.05,6.976001,50.72,0.4754029,6.4,7.07
7319,09-May-19,6.02,7.13,6.489001,53.24,0.4727241,6.18,7.07
7319,10-May-19,5.97,7.13,7.293003,54.68,0.5069006,6.63,7.07
7319,11-May-19,6.03,6.72,0.5039998,55.4,0.5191803,0.7,6.75
7319,12-May-19,6.06,6.72,0.6279001,50.18,0.4916962,0.91,6.75
7319,13-May-19,5.97,7.06,7.473603,54.32,0.5948672,6.92,7.05
7319,14-May-19,6.06,7.06,5.256901,53.24,0.4487418,5.31,7.05
7319,15-May-19,6.08,7.06,6.324402,54.32,0.480782,6.52,7.05
7319,16-May-19,6.01,7.1,4.6696,54.14,0.5179838,4.49,7.05
7319,17-May-19,6,7.1,3.570001,60.62,0.4843135,3.4,7.05
7319,18-May-19,6,6.7,0.1871999,64.22,0.5312389,0.26,6.72
7319,19-May-19,5.95,6.7,0.0924,66.02,0.3673993,0.12,6.72
7319,20-May-19,6.04,7.08,3.625601,59.9,0.5380419,3.52,7.07
7319,21-May-19,5.98,7.08,6.965101,55.4,0.5441976,6.39,7.07
7319,22-May-19,6.06,7.08,3.555201,54.32,0.3440513,3.52,7.07
7319,23-May-19,5.89,7.02,2.513401,61.7,0.4352409,2.13,7.07
7319,24-May-19,6.08,7.02,1.881,67.64,0.4891031,1.9,7.07
7319,25-May-19,5.96,6.72,0.1512,66.02,0.5361232,0.21,6.68
7319,26-May-19,6.06,6.72,0.155,67.64,0.5662979,0.25,6.68
7319,27-May-19,6.02,7,2.1726,67.1,0.5028747,2.13,7.04
7319,28-May-19,6.02,7,2.4888,62.96,0.560531,2.44,7.04
7319,29-May-19,5.95,7,2.2454,59.18,0.3159821,2.06,7.04
7319,30-May-19,6.01,7.01,1.1536,65.12,0.3218518,1.12,7.04
7319,31-May-19,5.97,7.01,1.07,69.62,0.3847311,1,7.04
7319,01-Jun-19,6.05,6.61,0.0568,73.58,0.5292953,0.08,6.76
7319,02-Jun-19,6.01,6.61,0.0675,75.92,0.4589389,0.09,6.76
7319,03-Jun-19,5.86,6.96,0.7877998,77.18,0.5977687,0.78,6.87
7319,04-Jun-19,5.98,6.96,0.8276999,77.72,0.5426406,0.93,6.87
7319,05-Jun-19,6.01,6.96,0.6363997,79.16,0.5069766,0.74,6.87
7319,06-Jun-19,5.94,7.03,0.8090999,73.04,0.4143808,0.87,6.87
7319,07-Jun-19,5.97,7.03,0.756,72.86,0.4535521,0.84,6.87
7319,08-Jun-19,6.01,6.63,0.0576,72.68,0.4395941,0.08,6.73
7319,09-Jun-19,5.99,6.63,0.111,71.6,0.5890747,0.15,6.73
7319,10-Jun-19,5.98,7.02,1.3635,69.62,0.4761733,1.35,6.99
7319,11-Jun-19,6.01,7.02,1.391599,69.44,0.4837885,1.42,6.99
7319,12-Jun-19,6,7.02,2.534399,65.3,0.6061152,2.56,6.99
7319,13-Jun-19,5.94,7.03,1.0185,73.4,0.4708362,0.97,6.99
7319,14-Jun-19,6.06,7.03,0.9113998,75.92,0.5743645,0.98,6.99
7319,15-Jun-19,5.97,6.69,0.036,77.18,0.440661,0.05,6.69
7319,16-Jun-19,5.99,6.69,0.056,68.54,0.289842,0.08,6.69
7319,17-Jun-19,6.07,7.04,1.2625,72.5,0.4924762,1.25,7.08
7319,18-Jun-19,6.04,7.04,0.4784,78.98,0.4157731,0.46,7.08
7319,19-Jun-19,5.95,7.04,0.3729,81.5,0.3998014,0.33,7.08
7319,20-Jun-19,6.06,6.88,0.8772,76.28,0.4747919,0.86,7.08
7319,21-Jun-19,5.91,6.88,0.8775001,76.46,0.5248003,0.75,7.08
7319,22-Jun-19,6.02,6.72,0.0923,71.06,0.5113037,0.13,6.73
7319,23-Jun-19,6.03,6.72,0.112,71.24,0.7113482,0.16,6.73
7319,24-Jun-19,5.92,6.97,0.77,77.54,0.5254331,0.77,6.92
7319,25-Jun-19,5.96,6.97,0.3072,82.58,0.4206904,0.32,6.92
7319,26-Jun-19,5.98,6.97,0.2256,86.72,0.5746324,0.24,6.92
7319,27-Jun-19,6.06,6.93,0.215,86.54,0.4699541,0.25,6.92
7319,28-Jun-19,6.12,6.93,0.3120001,83.12,0.4567943,0.39,6.92
7319,29-Jun-19,5.98,6.77,0.0142,83.12,0.3540836,0.02,6.69
7319,30-Jun-19,6.06,6.77,0.0252,84.56,0.5330451,0.04,6.69
7319,01-Jul-19,6.03,6.97,0.3,82.94,0.4325877,0.3,7.03
7319,02-Jul-19,6.02,6.97,0.5252001,81.14,0.5579788,0.52,7.03
7319,03-Jul-19,5.98,6.97,0.3990001,78.98,0.3446263,0.38,7.03
7319,04-Jul-19,5.96,6.94,0.6741001,79.7,0.5639608,0.63,7.03
7319,05-Jul-19,5.99,6.94,0.5720003,78.8,0.426782,0.55,7.03
7319,06-Jul-19,6.05,6.65,0.0288,80.42,0.5106543,0.04,6.77
7319,07-Jul-19,5.95,6.65,0.0738,75.2,0.4344828,0.09,6.77
7319,08-Jul-19,6.09,7.01,1.1934,72.86,0.5772886,1.17,7.11
7319,09-Jul-19,6,7.01,1.4541,71.06,0.4739021,1.31,7.11
7319,10-Jul-19,6.07,7.01,0.6968,73.4,0.4156889,0.67,7.11
7319,11-Jul-19,6.03,7.11,1.8576,68.9,0.532515,1.72,7.11
7319,12-Jul-19,5.99,7.11,1.825601,67.28,0.4851653,1.63,7.11
7319,13-Jul-19,5.93,6.81,0.1633,65.66,0.7021261,0.23,6.64
7319,14-Jul-19,6.04,6.81,0.096,69.44,0.551487,0.16,6.64
7319,15-Jul-19,6.03,6.91,1.2928,70.16,0.4860171,1.28,7.04
7319,16-Jul-19,5.97,6.91,1.0807,71.78,0.4678201,1.01,7.04
7319,17-Jul-19,5.99,6.91,0.8715001,75.02,0.4377818,0.83,7.04
7319,18-Jul-19,5.95,7.06,0.8393001,74.84,0.541692,0.77,7.04
7319,19-Jul-19,5.98,7.06,0.424,75.74,0.3177131,0.4,7.04
7319,20-Jul-19,5.99,6.69,0.0576,77,0.4726987,0.08,6.71
7319,21-Jul-19,5.96,6.69,0.0525,76.1,0.4646432,0.07,6.71
7319,22-Jul-19,6.02,6.96,0.54,78.26,0.5559236,0.54,7.02
